STATE_NAME,TYPE,STATUS,DIAMETER,NAME,SUB_OPER,OPERATOR,OWNER,SYS_NAME,SUBSYS_NM,TRANSCAP,COMMODITY,CMDTY_DESC,CMDTY_CODE,INTERSTATE,FLOW_DIR,RATE_ZONE,PREV_OWNER,TRANS_DATE,TRANS_NOTE,TRANS_ID,LOC_ID,LOC_DOCS,SEG_ID,SUBSEG_ID,SUBOPER_ID,OPER_ID,OPER_URL,OPER_DOCS,OWNER_ID,OWNER_URL,OWNER_DOCS,CONTACTS_URL,NOTES,CATCHALL,CNTY_NAME,CNTRY_NAME,MILES,UPDATE_NO,QUALITY,Shape_Length,geometry
Florida,Transmission,Abandoned,16,2,0,2,2,2,2,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,2,2,2,2,2,2,2
Florida,Transmission,Abandoned,18,8,0,8,8,8,8,0,8,8,8,8,0,8,0,0,0,0,8,0,0,0,0,8,0,0,8,0,0,0,0,8,8,8,8,8,8,8,8
Florida,Transmission,Abandoned,20,2,0,2,2,2,2,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,2,2,2,2,2,2,2
Florida,Transmission,Abandoned,24,8,0,8,8,8,8,0,8,8,8,8,0,8,0,0,0,0,8,0,0,0,0,8,0,0,8,0,0,0,0,8,8,8,8,8,8,8,8
Florida,Transmission,Abandoned,26,5,0,5,5,5,5,0,5,5,5,5,0,5,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,5,5,5,5,5,5,5,5
Florida,Transmission,Abandoned,30,5,0,5,5,5,5,0,5,5,5,5,0,5,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,5,5,5,5,5,5,5,5
Florida,Transmission,Cancelled Project,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
Florida,Transmission,Cancelled Project,36,3,0,3,3,0,0,0,3,3,3,3,0,3,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,3,3,3,3,3,3,3,3,3
Florida,Transmission,Operational,0,59,23,59,59,56,12,0,59,59,59,59,5,59,16,7,0,0,59,0,0,0,23,59,38,27,59,36,6,0,11,59,59,59,59,59,59,59,59
Florida,Transmission,Operational,1,18,0,18,18,18,18,0,18,18,18,18,0,18,0,0,0,0,18,0,0,0,0,18,0,0,18,0,0,0,18,18,18,18,18,18,18,18,18
Florida,Transmission,Operational,2,833,0,833,833,833,833,0,833,833,833,833,0,833,0,0,0,0,833,0,0,0,0,833,0,0,833,0,0,0,833,833,833,833,833,833,833,833,833
Florida,Transmission,Operational,3,43,2,43,43,43,43,0,43,43,43,43,0,43,2,2,2,2,43,0,0,0,2,43,2,2,43,2,0,0,41,43,43,43,43,43,43,43,43
Florida,Transmission,Operational,4,240,4,240,240,238,236,0,240,240,240,240,0,240,2,2,2,2,240,0,0,0,4,240,5,5,240,5,0,0,233,240,240,240,240,240,240,240,240
Florida,Transmission,Operational,5,740,0,740,740,740,740,0,740,740,740,740,0,740,0,0,0,0,740,0,0,0,0,740,0,0,740,0,0,0,740,740,740,740,740,740,740,740,740
Florida,Transmission,Operational,6,33,12,33,33,33,29,0,33,33,33,33,0,33,12,12,12,12,33,0,0,0,12,33,12,12,33,12,0,0,18,33,33,33,33,33,33,33,33
Florida,Transmission,Operational,7,449,0,449,449,449,448,0,449,449,449,449,0,449,1,1,0,0,449,0,0,0,0,449,1,0,449,1,0,0,449,449,449,449,449,449,449,449,449
Florida,Transmission,Operational,8,28,7,28,28,28,27,0,28,28,28,28,0,28,4,4,4,4,28,0,0,0,7,28,7,7,28,7,0,0,21,28,28,28,28,28,28,28,28
Florida,Transmission,Operational,9,389,0,389,389,389,388,0,389,389,389,389,0,389,1,1,0,0,389,0,0,0,0,389,1,0,389,1,0,0,389,389,389,389,389,389,389,389,389
Florida,Transmission,Operational,10,60,3,60,60,60,58,0,60,60,60,60,0,60,5,5,5,5,60,0,0,0,3,60,3,3,60,3,0,0,55,60,60,60,60,60,60,60,60
Florida,Transmission,Operational,11,109,0,109,109,109,109,0,109,109,109,109,0,109,0,0,0,0,109,0,0,0,0,109,0,0,109,0,0,0,109,109,109,109,109,109,109,109,109
Florida,Transmission,Operational,12,125,12,125,125,125,110,0,125,125,125,125,0,125,17,17,5,5,125,0,0,0,12,125,26,12,125,26,0,0,111,125,125,125,125,125,125,125,125
Florida,Transmission,Operational,13,238,0,238,238,238,237,0,238,238,238,238,0,238,1,1,0,0,238,0,0,0,0,238,1,0,238,1,0,0,238,238,238,238,238,238,238,238,238
Florida,Transmission,Operational,14,19,0,19,19,19,19,0,19,19,19,19,0,19,0,0,0,0,19,0,0,0,0,19,0,0,19,0,0,0,19,19,19,19,19,19,19,19,19
Florida,Transmission,Operational,16,221,16,221,221,219,197,0,221,221,221,221,0,221,22,14,0,0,221,0,0,0,16,221,30,16,221,22,0,0,203,221,221,221,221,221,221,221,221
Florida,Transmission,Operational,17,4,0,4,4,4,4,0,4,4,4,4,0,4,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,4,4,4,4,4,4,4,4,4
Florida,Transmission,Operational,18,77,1,77,77,77,75,0,77,77,77,77,0,77,2,1,0,0,77,0,0,0,1,77,2,1,77,1,0,0,76,77,77,77,77,77,77,77,77
Florida,Transmission,Operational,20,110,4,110,110,106,99,0,110,110,110,110,0,110,11,7,0,0,110,0,0,0,4,110,19,4,110,15,0,0,98,110,110,110,110,110,110,110,110
Florida,Transmission,Operational,22,21,0,21,21,21,21,0,21,21,21,21,0,21,0,0,0,0,21,0,0,0,0,21,0,0,21,0,0,0,21,21,21,21,21,21,21,21,21
Florida,Transmission,Operational,24,276,3,276,276,276,270,0,276,276,276,276,0,276,6,6,3,3,276,0,0,0,3,276,9,3,276,9,0,0,270,276,276,276,276,276,276,276,276
Florida,Transmission,Operational,26,107,0,107,107,107,106,0,107,107,107,107,0,107,1,1,0,0,107,0,0,0,0,107,1,0,107,1,0,0,107,107,107,107,107,107,107,107,107
Florida,Transmission,Operational,27,2,0,2,2,2,2,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,2,2,2,2,2,2,2,2
Florida,Transmission,Operational,30,412,4,412,412,412,408,0,412,412,412,412,3,412,4,0,0,0,412,0,0,0,4,412,4,4,412,0,0,0,408,412,412,412,412,412,412,412,412
Florida,Transmission,Operational,32,3,0,3,3,3,3,0,3,3,3,3,0,3,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,3,3,3,3,3,3,3,3,3
Florida,Transmission,Operational,36,535,28,535,535,530,496,0,535,535,535,535,31,535,28,0,0,0,535,0,0,0,28,535,28,39,535,0,0,0,507,535,535,535,535,535,535,535,535
Florida,Transmission,Operational,42,11,0,11,11,11,11,0,11,11,11,11,0,11,0,0,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,11,11,11,11,11,11,11,11
Georgia,Distribution,Operational,0,20,0,20,20,1,0,0,20,20,20,20,0,20,0,0,0,0,20,0,0,0,0,20,3,0,20,5,0,0,3,20,20,20,20,20,20,20,20
Georgia,Transmission,Abandoned,0,42,4,42,42,9,9,0,42,42,42,42,0,42,4,4,4,4,42,0,0,0,4,42,42,4,42,38,33,0,33,42,42,42,42,42,42,42,42
Georgia,Transmission,Abandoned,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1
Georgia,Transmission,Abandoned,2,17,0,17,17,17,17,0,17,17,17,17,0,17,0,0,0,0,17,0,0,0,0,17,17,0,17,17,0,0,0,17,17,17,17,17,17,17,17
Georgia,Transmission,Abandoned,3,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1
Georgia,Transmission,Abandoned,4,22,0,22,22,22,22,0,22,22,22,22,0,22,0,0,0,0,22,0,0,0,0,22,22,0,22,22,0,0,0,22,22,22,22,22,22,22,22
Georgia,Transmission,Abandoned,5,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1
Georgia,Transmission,Abandoned,6,58,0,58,58,58,58,0,58,58,58,58,0,58,0,0,0,0,58,0,0,0,0,58,58,0,58,58,0,0,0,58,58,58,58,58,58,58,58
Georgia,Transmission,Abandoned,7,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,0,0,0,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
Georgia,Transmission,Abandoned,8,24,0,24,24,24,23,0,24,24,24,24,0,24,0,0,0,0,24,0,0,0,0,24,24,0,24,24,0,0,0,24,24,24,24,24,24,24,24
Georgia,Transmission,Abandoned,10,10,0,10,10,10,10,0,10,10,10,10,0,10,0,0,0,0,10,0,0,0,0,10,10,0,10,10,0,0,0,10,10,10,10,10,10,10,10
Georgia,Transmission,Abandoned,11,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1
Georgia,Transmission,Abandoned,12,33,2,33,33,33,33,0,33,33,33,33,0,33,2,2,2,2,33,0,0,0,2,33,33,2,33,31,0,0,0,33,33,33,33,33,33,33,33
Georgia,Transmission,Abandoned,13,11,11,11,11,11,11,0,11,11,11,11,0,11,11,11,11,11,11,0,0,0,11,11,11,11,11,0,0,0,0,11,11,11,11,11,11,11,11
Georgia,Transmission,Abandoned,14,2,0,2,2,2,2,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,2
Georgia,Transmission,Abandoned,16,54,9,54,54,54,53,0,54,54,54,54,0,54,10,10,9,9,54,0,0,0,9,54,54,9,54,45,0,0,1,54,54,54,54,54,54,54,54
Georgia,Transmission,Abandoned,20,16,2,16,16,16,16,0,16,16,16,16,0,16,2,2,2,2,16,0,0,0,2,16,16,2,16,14,0,0,0,16,16,16,16,16,16,16,16
Georgia,Transmission,Abandoned,24,71,0,71,71,71,71,0,71,71,71,71,0,71,0,0,0,0,71,0,0,0,0,71,71,0,71,71,0,0,0,71,71,71,71,71,71,71,71
Georgia,Transmission,Abandoned,26,3,0,3,3,3,3,0,3,3,3,3,0,3,0,0,0,0,3,0,0,0,0,3,3,0,3,3,0,0,0,3,3,3,3,3,3,3,3
Georgia,Transmission,Abandoned,36,9,0,9,9,9,9,0,9,9,9,9,0,9,0,0,0,0,9,0,0,0,0,9,9,0,9,9,0,0,0,9,9,9,9,9,9,9,9
Georgia,Transmission,Idle,0,6,0,6,6,1,0,0,6,6,6,6,0,6,5,5,0,0,6,0,0,0,0,6,6,0,6,5,0,0,5,6,6,6,6,6,6,6,6
Georgia,Transmission,Idle,4,2,0,2,2,2,2,0,2,2,2,2,0,2,2,2,0,0,2,0,0,0,0,2,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2
Georgia,Transmission,Idle,6,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1
Georgia,Transmission,Operational,0,321,5,321,321,292,209,0,321,321,321,321,0,321,216,216,5,5,321,0,0,0,5,321,261,5,321,301,18,0,215,321,321,321,321,321,321,321,321
Georgia,Transmission,Operational,1,2,0,2,2,2,2,0,2,2,2,2,0,2,2,2,0,0,2,0,0,0,0,2,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2
Georgia,Transmission,Operational,2,28,3,28,28,28,28,0,28,28,28,28,0,28,28,28,3,3,28,0,0,0,3,28,28,3,28,28,0,0,25,28,28,28,28,28,28,28,28
Georgia,Transmission,Operational,3,50,31,50,50,50,48,0,50,50,50,50,0,50,50,50,31,31,50,0,0,0,31,50,50,31,50,50,0,0,19,50,50,50,50,50,50,50,50
Georgia,Transmission,Operational,4,164,49,164,164,164,161,0,164,164,164,164,0,164,164,164,49,49,164,0,0,0,49,164,164,49,164,164,0,0,115,164,164,164,164,164,164,164,164
Georgia,Transmission,Operational,6,187,33,187,187,187,187,0,187,187,187,187,0,187,187,187,33,33,187,0,0,0,33,187,187,33,187,187,0,0,154,187,187,187,187,187,187,187,187
Georgia,Transmission,Operational,8,141,22,141,141,141,141,0,141,141,141,141,0,141,141,141,22,22,141,0,0,0,22,141,141,22,141,141,0,0,119,141,141,141,141,141,141,141,141
Georgia,Transmission,Operational,10,77,16,77,77,77,77,0,77,77,77,77,0,77,77,77,16,16,77,0,0,0,16,77,77,16,77,77,0,0,61,77,77,77,77,77,77,77,77
Georgia,Transmission,Operational,12,351,52,351,351,351,351,0,351,351,351,351,0,351,351,351,52,52,351,0,0,0,52,351,351,52,351,351,0,0,299,351,351,351,351,351,351,351,351
Georgia,Transmission,Operational,14,88,37,88,88,88,87,0,88,88,88,88,0,88,88,88,38,38,88,0,0,0,37,88,87,37,88,87,0,0,50,88,88,88,88,88,88,88,88
Georgia,Transmission,Operational,16,199,40,199,199,195,193,0,199,199,199,199,0,199,194,194,40,40,199,0,0,0,40,199,198,40,199,199,6,0,153,199,199,199,199,199,199,199,199
Georgia,Transmission,Operational,18,17,5,17,17,17,17,0,17,17,17,17,0,17,17,17,5,5,17,0,0,0,5,17,17,5,17,17,0,0,12,17,17,17,17,17,17,17,17
Georgia,Transmission,Operational,20,131,85,131,131,131,116,0,131,131,131,131,0,131,124,120,81,81,131,0,0,0,85,131,125,82,131,131,6,0,39,131,131,131,131,131,131,131,131
Georgia,Transmission,Operational,24,256,27,256,256,256,251,0,256,256,256,256,0,256,252,252,27,27,256,0,0,0,27,256,256,27,256,256,4,0,225,256,256,256,256,256,256,256,256
Georgia,Transmission,Operational,26,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2
Georgia,Transmission,Operational,30,89,25,89,89,51,43,0,89,89,89,89,0,89,48,48,25,25,89,0,0,0,25,89,87,25,89,89,43,0,21,89,89,89,89,89,89,89,89
Georgia,Transmission,Operational,36,93,7,93,93,30,20,0,93,93,93,93,0,93,20,20,7,7,93,0,0,0,7,93,83,17,93,83,63,0,23,93,93,93,93,93,93,93,93
Georgia,Transmission,Operational,40,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
Georgia,Transmission,Operational,42,68,0,68,68,35,2,0,68,68,68,68,0,68,35,35,0,0,68,0,0,0,0,68,35,0,68,68,66,0,2,68,68,68,68,68,68,68,68
Georgia,Transmission,Retired,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1
Georgia,Transmission,Under Development,36,14,11,14,14,11,0,0,14,14,14,14,0,14,11,11,0,0,14,0,0,0,11,14,11,11,14,11,0,0,0,14,14,14,14,14,14,14,14
Illinois,Distribution,Operational,0,477,469,477,477,0,0,0,477,477,477,477,0,477,474,474,0,0,477,0,0,0,469,477,469,0,477,477,0,0,0,477,477,477,477,477,477,477,477
Illinois,Distribution,Operational,1,466,1,466,466,0,0,0,466,466,466,466,0,466,1,1,0,0,466,0,0,0,1,466,466,0,466,466,0,0,466,466,466,466,466,466,466,466,466
Illinois,Distribution,Operational,2,2003,392,2003,2003,0,0,0,2003,2003,2003,2003,0,2003,392,392,0,0,2003,0,0,0,392,2003,2003,0,2003,2003,0,0,2003,2003,2003,2003,2003,2003,2003,2003,2003
Illinois,Distribution,Operational,3,162,0,162,162,0,0,0,162,162,162,162,0,162,0,0,0,0,162,0,0,0,0,162,162,0,162,162,0,0,162,162,162,162,162,162,162,162,162
Illinois,Distribution,Operational,4,2855,2519,2855,2855,0,0,0,2855,2855,2855,2855,0,2855,2519,2519,0,0,2855,0,0,0,2519,2855,2855,0,2855,2855,0,0,2852,2855,2855,2855,2855,2855,2855,2855,2855
Illinois,Distribution,Operational,6,542,517,542,542,0,0,0,542,542,542,542,0,542,517,517,0,0,542,0,0,0,517,542,542,0,542,542,0,0,540,542,542,542,542,542,542,542,542
Illinois,Distribution,Operational,8,62,45,62,62,0,0,0,62,62,62,62,0,62,45,45,0,0,62,0,0,0,45,62,62,0,62,62,0,0,62,62,62,62,62,62,62,62,62
Illinois,Distribution,Operational,10,10,9,10,10,0,0,0,10,10,10,10,0,10,9,9,0,0,10,0,0,0,9,10,10,0,10,10,0,0,9,10,10,10,10,10,10,10,10
Illinois,Distribution,Operational,12,77,76,77,77,0,0,0,77,77,77,77,0,77,76,76,0,0,77,0,0,0,76,77,77,0,77,77,0,0,75,77,77,77,77,77,77,77,77
Illinois,Distribution,Operational,16,3,3,3,3,0,0,0,3,3,3,3,0,3,3,3,0,0,3,0,0,0,3,3,3,0,3,3,0,0,3,3,3,3,3,3,3,3,3
Illinois,Distribution,Operational,20,17,17,17,17,0,0,0,17,17,17,17,0,17,17,17,0,0,17,0,0,0,17,17,17,0,17,17,0,0,17,17,17,17,17,17,17,17,17
Illinois,Distribution,Operational,24,7,7,7,7,0,0,0,7,7,7,7,0,7,7,7,0,0,7,0,0,0,7,7,7,0,7,7,0,0,7,7,7,7,7,7,7,7,7
Illinois,Distribution,Operational,36,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1
Illinois,Distribution,Under Development,4,45,45,45,45,0,0,0,45,45,45,45,0,45,45,45,0,0,45,0,0,0,45,45,45,0,45,45,0,0,45,45,45,45,45,45,45,45,45
Illinois,Distribution,Under Development,6,8,8,8,8,0,0,0,8,8,8,8,0,8,8,8,0,0,8,0,0,0,8,8,8,0,8,8,0,0,8,8,8,8,8,8,8,8,8
Illinois,Distribution,Under Development,8,8,8,8,8,0,0,0,8,8,8,8,0,8,8,8,0,0,8,0,0,0,8,8,8,0,8,8,0,0,8,8,8,8,8,8,8,8,8
Illinois,Distribution,Under Development,12,9,9,9,9,0,0,0,9,9,9,9,0,9,9,9,0,0,9,0,0,0,9,9,9,0,9,9,0,0,9,9,9,9,9,9,9,9,9
Illinois,Distribution,Under Development,24,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1
Illinois,Gathering,Under Development,16,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
Illinois,Transmission,Abandoned,0,41,40,41,41,41,40,0,41,41,41,41,0,41,0,0,0,0,41,0,0,0,40,41,41,1,41,41,1,0,0,41,41,41,41,41,41,41,41
Illinois,Transmission,Abandoned,2,7,7,7,7,7,7,0,7,7,7,7,0,7,0,0,0,0,7,0,0,0,7,7,7,0,7,7,7,0,0,7,7,7,7,7,7,7,7
Illinois,Transmission,Abandoned,4,15,15,15,15,15,11,0,15,15,15,15,0,15,0,0,0,0,15,0,0,0,15,15,15,4,15,15,11,0,4,15,15,15,15,15,15,15,15
Illinois,Transmission,Abandoned,5,10,10,10,10,10,10,0,10,10,10,10,0,10,0,0,0,0,10,0,0,0,10,10,10,0,10,10,10,0,0,10,10,10,10,10,10,10,10
Illinois,Transmission,Abandoned,6,2,2,2,2,2,0,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2
Illinois,Transmission,Abandoned,7,8,8,8,8,8,8,0,8,8,8,8,0,8,0,0,0,0,8,0,0,0,8,8,8,0,8,8,8,0,0,8,8,8,8,8,8,8,8
Illinois,Transmission,Abandoned,8,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
Illinois,Transmission,Abandoned,9,5,5,5,5,5,5,0,5,5,5,5,0,5,0,0,0,0,5,0,0,0,5,5,5,0,5,5,5,0,0,5,5,5,5,5,5,5,5
Illinois,Transmission,Abandoned,10,39,39,39,39,39,0,0,39,39,39,39,0,39,0,0,0,0,39,0,0,0,39,39,39,39,39,0,0,0,39,39,39,39,39,39,39,39,39
Illinois,Transmission,Abandoned,11,10,10,10,10,10,10,0,10,10,10,10,0,10,0,0,0,0,10,0,0,0,10,10,10,0,10,10,10,0,0,10,10,10,10,10,10,10,10
Illinois,Transmission,Abandoned,12,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
Illinois,Transmission,Abandoned,13,6,6,6,6,6,6,0,6,6,6,6,0,6,0,0,0,0,6,0,0,0,6,6,6,0,6,6,6,0,0,6,6,6,6,6,6,6,6
Illinois,Transmission,Abandoned,16,4,3,4,4,4,4,0,4,4,4,4,0,4,0,0,0,0,4,0,0,0,3,4,4,1,4,4,4,0,0,4,4,4,4,4,4,4,4
Illinois,Transmission,Abandoned,18,2,0,2,2,2,2,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2
Illinois,Transmission,Abandoned,22,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1
Illinois,Transmission,Abandoned,24,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1
Illinois,Transmission,Abandoned,26,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1
Illinois,Transmission,Abandoned,30,14,13,14,14,14,14,0,14,14,14,14,0,14,13,0,0,0,14,0,0,0,13,14,14,1,14,14,14,0,0,14,14,14,14,14,14,14,14
Illinois,Transmission,Abandoned,36,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
Illinois,Transmission,Cancelled Project,0,16,0,16,16,16,0,0,16,16,16,16,0,16,0,0,0,0,16,0,0,0,0,16,7,7,16,7,7,0,0,16,16,16,16,16,16,16,16
Illinois,Transmission,Operational,0,2613,961,2613,2613,2610,691,0,2613,2613,2613,2613,0,2613,1325,1325,0,0,2613,0,0,0,961,2613,2154,232,2613,2400,23,0,2597,2613,2613,2613,2613,2613,2613,2613,2613
Illinois,Transmission,Operational,1,24,23,24,24,24,24,0,24,24,24,24,0,24,1,0,0,0,24,0,0,0,23,24,24,1,24,24,24,0,0,24,24,24,24,24,24,24,24
Illinois,Transmission,Operational,2,878,828,878,878,878,876,0,878,878,878,878,0,878,325,1,0,0,878,0,0,0,828,878,878,50,878,878,876,0,1,878,878,878,878,878,878,878,878
Illinois,Transmission,Operational,3,71,3,71,71,71,71,0,71,71,71,71,0,71,0,0,0,0,71,0,0,0,3,71,71,68,71,71,71,0,0,71,71,71,71,71,71,71,71
Illinois,Transmission,Operational,4,355,159,355,355,346,341,0,355,355,355,355,0,355,6,3,0,0,355,0,0,0,159,355,355,197,355,355,341,0,3,355,355,355,355,355,355,355,355
Illinois,Transmission,Operational,5,483,483,483,483,483,483,0,483,483,483,483,0,483,122,0,0,0,483,0,0,0,483,483,483,0,483,483,483,0,0,483,483,483,483,483,483,483,483
Illinois,Transmission,Operational,6,164,7,164,164,164,161,0,164,164,164,164,0,164,1,1,0,0,164,0,0,0,7,164,164,160,164,164,161,0,3,164,164,164,164,164,164,164,164
Illinois,Transmission,Operational,7,252,252,252,252,252,252,0,252,252,252,252,0,252,28,0,0,0,252,0,0,0,252,252,252,0,252,249,249,0,0,252,252,252,252,252,252,252,252
Illinois,Transmission,Operational,8,128,13,128,128,128,114,0,128,128,128,128,0,128,1,1,0,0,128,0,0,0,13,128,128,123,128,127,113,0,11,128,128,128,128,128,128,128,128
Illinois,Transmission,Operational,9,142,142,142,142,142,142,0,142,142,142,142,0,142,24,0,0,0,142,0,0,0,142,142,142,0,142,141,141,0,0,142,142,142,142,142,142,142,142
Illinois,Transmission,Operational,10,75,15,75,75,74,69,0,75,75,75,75,0,75,2,0,0,0,75,0,0,0,15,75,75,55,75,75,69,0,0,75,75,75,75,75,75,75,75
Illinois,Transmission,Operational,11,98,98,98,98,98,98,0,98,98,98,98,0,98,26,0,0,0,98,0,0,0,98,98,98,0,98,98,98,0,0,98,98,98,98,98,98,98,98
Illinois,Transmission,Operational,12,110,25,110,110,102,76,0,110,110,110,110,0,110,21,6,0,0,110,0,0,0,25,110,110,62,110,110,75,0,6,110,110,110,110,110,110,110,110
Illinois,Transmission,Operational,13,169,168,169,169,169,169,0,169,169,169,169,0,169,92,0,0,0,169,0,0,0,168,169,169,0,169,169,168,0,0,169,169,169,169,169,169,169,169
Illinois,Transmission,Operational,16,149,108,149,149,147,142,0,149,149,149,149,0,149,46,1,0,0,149,0,0,0,108,149,149,43,149,148,141,0,3,149,149,149,149,149,149,149,149
Illinois,Transmission,Operational,18,31,23,31,31,31,13,0,31,31,31,31,0,31,1,0,0,0,31,0,0,0,23,31,31,26,31,13,13,0,18,31,31,31,31,31,31,31,31
Illinois,Transmission,Operational,20,120,47,120,120,116,108,0,120,120,120,120,0,120,16,7,0,0,120,0,0,0,47,120,120,74,120,120,108,0,6,120,120,120,120,120,120,120,120
Illinois,Transmission,Operational,22,101,87,101,101,91,87,0,101,101,101,101,0,101,0,0,0,0,101,0,0,0,87,101,101,18,101,97,87,0,3,101,101,101,101,101,101,101,101
Illinois,Transmission,Operational,23,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1
Illinois,Transmission,Operational,24,242,113,242,242,214,186,0,242,242,242,242,0,242,51,30,0,0,242,0,0,0,113,242,242,154,242,242,187,0,35,242,242,242,242,242,242,242,242
Illinois,Transmission,Operational,25,2,0,2,2,2,2,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2
Illinois,Transmission,Operational,26,89,83,89,89,89,85,0,89,89,89,89,0,89,17,2,0,0,89,0,0,0,83,89,89,6,89,87,85,0,3,89,89,89,89,89,89,89,89
Illinois,Transmission,Operational,28,2,2,2,2,2,2,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,2,2,2,0,2,2,2,0,0,2,2,2,2,2,2,2,2
Illinois,Transmission,Operational,30,356,213,356,356,341,314,0,356,356,356,356,0,356,84,2,0,0,356,0,0,0,213,356,356,112,356,330,315,0,4,356,356,356,356,356,356,356,356
Illinois,Transmission,Operational,34,6,2,6,6,6,6,0,6,6,6,6,0,6,1,0,0,0,6,0,0,0,2,6,6,4,6,6,6,0,0,6,6,6,6,6,6,6,6
Illinois,Transmission,Operational,36,297,177,297,297,297,255,0,297,297,297,297,0,297,170,21,0,0,297,0,0,0,177,297,297,108,297,282,259,0,48,297,297,297,297,297,297,297,297
Illinois,Transmission,Operational,40,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
Illinois,Transmission,Operational,42,29,21,29,29,28,26,0,29,29,29,29,0,29,3,0,0,0,29,0,0,0,21,29,29,24,29,15,12,0,2,29,29,29,29,29,29,29,29
Illinois,Transmission,Operational,48,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
